name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"DeAndre Jordan","LA Clippers",2017-11-20,2017,3442,1610612746,400974996,3,7,44,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"New York Knicks",3,17,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-08,2017,6583,1610612740,400975341,3,11,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",2,3,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-07,2017,3442,1610612746,400974905,4,3,33,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"San Antonio Spurs",26,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-13,2017,3442,1610612746,400975156,2,2,52,1,"Alley Oop Dunk Shot","2PT Field Goal",3,"Orlando Magic",4,32,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-12-12,2017,3136195,1610612750,400975152,4,6,06,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Philadelphia 76ers",-2,14,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-29,2017,6583,1610612740,400975060,1,11,38,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",-2,6,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-16,2017,1966,1610612739,400975181,1,0,58,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Utah Jazz",6,8,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-07,2017,3442,1610612746,400974905,1,6,15,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"San Antonio Spurs",-8,22,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-26,2017,3442,1610612746,400975251,3,7,38,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Sacramento Kings",-7,11,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-04-05,2017,3442,1610612746,400975925,1,4,01,1,"Alley Oop Dunk Shot","2PT Field Goal",3,"Utah Jazz",23,21,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-22,2017,6583,1610612740,400975223,1,2,05,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Orlando Magic",0,10,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-28,2017,6583,1610612740,400975666,4,1,53,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"San Antonio Spurs",10,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-14,2017,3442,1610612746,400975604,4,4,05,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",-1,2,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-03,2017,6583,1610612740,400975526,3,10,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",5,3,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-13,2017,4251,1610612760,400975155,2,3,10,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Indiana Pacers",-3,15,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-07,2017,6583,1610612740,400974901,3,2,42,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",3,2,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-12-06,2017,3213,1610612738,400975107,3,5,44,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Dallas Mavericks",-6,19,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-02,2017,3442,1610612746,400975299,1,2,52,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Memphis Grizzlies",14,24,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-06,2017,3442,1610612746,400975113,1,3,25,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",8,11,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,3,10,45,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Utah Jazz",14,7,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-17,2017,6583,1610612740,400974977,2,1,43,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Denver Nuggets",-4,14,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-03-02,2017,3442,1610612746,400975681,3,5,03,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",-1,1,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-06,2017,3442,1610612746,400975113,1,6,05,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",-6,11,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-04,2017,6583,1610612740,400974884,4,1,30,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",3,-4,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-03,2017,6583,1610612740,400974876,2,1,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",6,-1,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-20,2017,3442,1610612746,400975216,1,2,11,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-1,4,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-26,2017,6583,1610612740,400975648,1,2,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-2,-2,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-09,2017,1966,1610612739,400974917,1,10,28,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,3,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-13,2017,1966,1610612739,400974944,1,0,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",-3,-2,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-08,2017,1966,1610612739,400975120,2,2,20,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",2,9,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-10-30,2017,3442,1610612746,400974851,2,5,15,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Golden State Warriors",9,19,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-14,2017,3442,1610612746,400975604,3,6,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",-1,0,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-29,2017,3442,1610612746,400975275,3,3,57,0,"Alley Oop Dunk Shot","2PT Field Goal",3,"Los Angeles Lakers",18,27,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-18,2017,6583,1610612740,400975793,1,6,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,-1,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-10,2017,6583,1610612740,400975140,3,10,02,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",-7,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-03-27,2017,3442,1610612746,400975861,3,7,30,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Milwaukee Bucks",-13,11,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-12,2017,6583,1610612740,400975370,2,3,02,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",-3,-6,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-03-02,2017,3202,1610612744,400975674,1,8,00,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Atlanta Hawks",-5,13,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-04-01,2017,6583,1610612740,400975896,1,9,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-3,8,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-31,2017,0,1610612746,0,1,4,27,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Charlotte Hornets",-9,15,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-23,2017,3442,1610612746,400975238,3,5,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",1,0,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-06,2017,3442,1610612746,400975113,4,5,45,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",13,8,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-28,2017,1966,1610612739,400975862,2,6,10,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Charlotte Hornets",-15,4,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-02,2017,3442,1610612746,400975078,3,4,49,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Dallas Mavericks",-1,21,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-30,2017,6583,1610612740,400975877,3,5,49,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Cleveland Cavaliers",-3,12,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-13,2017,3136195,1610612750,400974948,1,7,15,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Utah Jazz",-10,14,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-11,2017,3442,1610612746,400975362,1,6,21,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Sacramento Kings",-8,23,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-01,2017,3442,1610612746,400974867,3,3,49,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Dallas Mavericks",5,11,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-10-30,2017,3136195,1610612750,400974844,2,7,18,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Miami Heat",19,22,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-03,2017,3442,1610612746,400975087,2,8,06,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",8,16,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-30,2017,1966,1610612739,400975280,2,11,13,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Utah Jazz",3,11,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-04-07,2017,3442,1610612746,400975937,3,6,30,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",-7,6,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-12-06,2017,3213,1610612738,400975107,3,9,48,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Dallas Mavericks",-11,19,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-12-06,2017,6430,1610612750,400975113,2,6,47,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,11,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-23,2017,1966,1610612739,400975826,1,6,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",3,9,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-10-22,2017,6583,1610612740,400974791,1,3,21,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",3,8,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-30,2017,6583,1610612740,400975278,1,4,57,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"New York Knicks",-5,26,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-03-02,2017,3442,1610612746,400975681,2,7,00,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",-3,1,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-10-30,2017,3213,1610612738,400974843,2,4,43,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",-3,8,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-14,2017,3442,1610612746,400975604,1,1,45,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Boston Celtics",0,10,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-08,2017,3442,1610612746,400975344,2,7,06,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Atlanta Hawks",-3,12,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-26,2017,6583,1610612740,400975648,2,1,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",2,-6,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-17,2017,3442,1610612746,400974971,1,2,00,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-26,2017,6583,1610612740,400975466,1,3,11,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Houston Rockets",-9,-6,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-13,2017,3202,1610612744,400975377,2,1,22,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Toronto Raptors",12,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-04-01,2017,3442,1610612746,400975892,1,3,30,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Indiana Pacers",12,15,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-09,2017,3442,1610612746,400975126,2,5,14,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Washington Wizards",0,11,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-11,2017,3442,1610612746,400975362,1,11,15,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Sacramento Kings",2,12,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-10-30,2017,3442,1610612746,400974851,2,11,34,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Golden State Warriors",16,5,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-23,2017,6583,1610612740,400975625,1,9,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",-1,-3,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,1,6,16,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",-5,6,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-04-01,2017,6583,1610612740,400975896,2,6,25,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-1,6,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-03-20,2017,3442,1610612746,400975806,2,3,57,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",-1,0,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-12,2017,3442,1610612746,400975589,2,0,46,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Brooklyn Nets",3,17,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-12,2017,3442,1610612746,400975589,4,2,05,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Brooklyn Nets",-3,21,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-30,2017,6583,1610612740,400975877,2,1,19,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Cleveland Cavaliers",24,0,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-01-07,2017,2983,1610612759,400975335,2,4,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",-2,2,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-13,2017,3442,1610612746,400975156,3,1,54,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Orlando Magic",1,13,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-27,2017,3442,1610612746,400975048,1,9,45,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Los Angeles Lakers",8,25,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-10-20,2017,1966,1610612739,400974443,2,2,09,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Milwaukee Bucks",6,11,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-10-18,2017,6430,1610612750,400974440,3,11,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",-5,5,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-28,2017,6583,1610612740,400975479,1,11,48,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",2,13,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-14,2017,6583,1610612740,400975381,2,4,25,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"New York Knicks",-8,10,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-04-01,2017,6583,1610612740,400975896,2,7,25,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-6,6,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-11-30,2017,3213,1610612738,400975065,3,1,01,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Philadelphia 76ers",0,18,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-02,2017,3442,1610612746,400975299,2,3,10,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",5,4,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-17,2017,3442,1610612746,400974971,5,0,01,1,"Alley Oop Dunk Shot","2PT Field Goal",5,"Cleveland Cavaliers",-51,2,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-02-11,2017,6430,1610612750,400975584,3,10,18,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",5,4,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-14,2017,6583,1610612740,400975608,1,6,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",-7,6,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-13,2017,6583,1610612740,400975161,2,5,59,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Milwaukee Bucks",-6,11,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-23,2017,6583,1610612740,400975625,2,2,45,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",5,6,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-22,2017,3442,1610612746,400975007,2,3,20,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Atlanta Hawks",-6,8,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-12-31,2017,0,1610612750,0,1,5,50,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Indiana Pacers",8,6,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-19,2017,1966,1610612739,400975204,1,4,53,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",-6,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-11-17,2017,3442,1610612746,400974971,2,4,16,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",3,-6,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-25,2017,1966,1610612739,400975840,4,4,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",-3,7,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-03-20,2017,3442,1610612746,400975806,1,1,03,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",2,10,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-02,2017,6583,1610612740,400975518,3,11,11,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,3,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-28,2017,3442,1610612746,400975479,2,2,45,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"New Orleans Pelicans",1,13,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-12,2017,6583,1610612740,400975370,4,4,43,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",-2,-6,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-23,2017,6583,1610612740,400975237,3,6,28,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Miami Heat",-25,11,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-04-04,2017,6583,1610612740,400975919,2,7,10,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",-5,5,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-04-09,2017,6583,1610612740,400975958,3,5,11,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",7,10,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-04,2017,6583,1610612740,400975692,2,0,23,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",-5,5,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-01,2017,6583,1610612740,400974864,2,8,38,0,"Alley Oop Layup shot","2PT Field Goal",0,"Minnesota Timberwolves",2,1,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-03-31,2017,3202,1610612744,400975888,3,5,54,0,"Alley Oop Layup shot","2PT Field Goal",2,"Sacramento Kings",14,17,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,2,3,19,0,"Alley Oop Layup shot","2PT Field Goal",1,"Washington Wizards",-4,19,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,4,4,49,1,"Alley Oop Layup shot","2PT Field Goal",0,"Dallas Mavericks",9,3,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-25,2017,1966,1610612739,400975840,3,9,03,1,"Alley Oop Layup shot","2PT Field Goal",2,"Brooklyn Nets",-23,7,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-14,2017,6583,1610612740,400975381,1,9,09,0,"Alley Oop Layup shot","2PT Field Goal",2,"New York Knicks",-9,20,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-14,2017,6583,1610612740,400975381,3,10,47,1,"Alley Oop Layup shot","2PT Field Goal",1,"New York Knicks",-7,13,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-10-25,2017,2983,1610612759,400974810,2,5,18,0,"Alley Oop Layup shot","2PT Field Goal",0,"Miami Heat",-3,3,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-01-11,2017,2983,1610612759,400975363,2,4,29,1,"Alley Oop Layup shot","2PT Field Goal",1,"Los Angeles Lakers",1,13,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-12-16,2017,2983,1610612759,400975186,1,7,05,1,"Alley Oop Layup shot","2PT Field Goal",0,"Dallas Mavericks",4,-4,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-08,2017,6583,1610612740,400975341,1,5,43,1,"Alley Oop Layup shot","2PT Field Goal",2,"Detroit Pistons",15,15,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-20,2017,6583,1610612740,400975807,1,4,44,1,"Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",9,5,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-10-28,2017,3468,1610612760,400974830,3,5,21,0,"Alley Oop Layup shot","2PT Field Goal",0,"Chicago Bulls",8,5,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-01-13,2017,4251,1610612760,400975375,2,1,30,1,"Alley Oop Layup shot","2PT Field Goal",0,"Charlotte Hornets",0,5,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-02,2017,6583,1610612740,400975518,1,6,29,1,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-3,16,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-01-11,2017,2983,1610612759,400975363,2,5,55,1,"Alley Oop Layup shot","2PT Field Goal",1,"Los Angeles Lakers",-6,8,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-11-10,2017,2983,1610612759,400974924,2,4,19,1,"Alley Oop Layup shot","2PT Field Goal",0,"Milwaukee Bucks",-9,4,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-25,2017,6583,1610612740,400975639,2,3,13,1,"Alley Oop Layup shot","2PT Field Goal",2,"Milwaukee Bucks",17,14,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2018-04-08,2017,3206,1610612763,400975945,2,1,18,0,"Alley Oop Layup shot","2PT Field Goal",1,"Detroit Pistons",-13,0,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-11-25,2017,3213,1610612738,400975032,1,8,05,1,"Alley Oop Layup shot","2PT Field Goal",1,"Indiana Pacers",-7,10,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-13,2017,3442,1610612746,400975156,3,5,23,0,"Alley Oop Layup shot","2PT Field Goal",3,"Orlando Magic",-16,29,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-11-07,2017,6583,1610612740,400974901,3,11,45,1,"Alley Oop Layup shot","2PT Field Goal",1,"Indiana Pacers",-8,12,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-26,2017,6430,1610612750,400975039,4,5,50,1,"Alley Oop Layup shot","2PT Field Goal",1,"Phoenix Suns",17,9,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-02-10,2017,6583,1610612740,400975572,3,11,30,1,"Alley Oop Layup shot","2PT Field Goal",2,"Brooklyn Nets",-22,5,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2017-12-09,2017,3442,1610612746,400975126,4,2,37,0,"Alley Oop Layup shot","2PT Field Goal",1,"Washington Wizards",-9,7,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-09,2017,3442,1610612746,400975563,1,4,40,0,"Alley Oop Layup shot","2PT Field Goal",1,"Detroit Pistons",-4,19,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-01-10,2017,3442,1610612746,400975359,1,11,47,1,"Alley Oop Layup shot","2PT Field Goal",1,"Golden State Warriors",2,13,0,0.00,,0.00,0.00
"DeAndre Jordan","LA Clippers",2018-02-23,2017,3442,1610612746,400975627,3,11,26,0,"Alley Oop Layup shot","2PT Field Goal",1,"Phoenix Suns",-11,11,0,0.00,,0.00,0.00
